-266.889746935367	-375.844980733660
-269.177338390051	-371.360748515052
-270.655379891952	-365.722190631448
-271.895817390211	-359.295573581857
-273.312213350499	-352.180791348016
-274.904568373303	-344.622022487364
-276.276934941612	-336.985551899180
-277.262174704476	-329.892977908812
-278.009780595007	-322.722646340661
-278.827875481456	-316.207270033831
-279.276459680703	-310.812954629059
-279.857069210532	-307.083534470556
-280.367315281459	-304.497346810765
-280.516841025602	-303.342982820877
-280.472811215391	-302.776895396808
-280.771995485015	-302.466136866481
-280.877593945251	-302.410651077749
-281.018387684502	-302.355163839969
-281.000800250037	-302.044402671504
-281.097583987195	-301.766919360590
-281.115195402296	-301.600447978095
-281.124001753018	-301.633752838221
-281.159205871452	-301.667058028881
-281.203203652160	-301.711456340903
-281.317584843723	-301.367377841769
-281.396738871000	-300.201937809514
-281.519841095748	-298.303910474276
-282.223702395536	-295.706659425767
-283.904169265107	-293.253590531660
-286.939690782062	-291.299963816081
-291.576649029525	-290.400735371767
-297.542263405363	-290.433805564464
-304.379004954944	-291.155019093488
-311.708488791787	-292.164787977203
-319.372331920323	-293.252231492298
-327.388128769338	-294.261958233556
-335.412726014218	-295.249478600078
-343.111765129321	-296.403488815511
-350.326867704485	-297.624106296209
-356.662094344879	-298.511792441998
-362.011847588653	-299.277426472564
-366.208912372814	-299.920988078019
-368.989372266873	-300.331542069159
-370.353194689455	-300.520162375859
-370.705126423990	-300.509028720614
-370.731516547104	-300.409130968060
-371.206642672781	-300.364703008207
-372.341678425695	-300.286943649010
-373.740664349816	-299.842891420276
-375.174847522398	-299.376640950901
-376.741008616466	-298.777191984160
-378.764668396943	-297.522845583969
-380.929093078151	-295.391655993438
-382.750326088522	-292.250442175746
-383.858777976705	-287.788419691377
-384.527225169851	-282.316358495423
-385.160421509759	-275.812046998687
-386.013582620434	-268.541886082202
-387.069121686902	-260.972043949908
-388.045469961664	-253.424402325466
-388.713838500654	-246.098743297704
-389.461410917164	-239.838605046824
-390.068213818118	-234.388717665630
-390.666314330587	-229.604837158980
-390.947678811685	-225.486931520638
-391.334718787893	-222.567779226352
-391.457777549952	-220.714146611981
-391.281760112903	-219.282342259285
-391.237763177096	-218.816178665162
-391.272960978204	-218.583096479617
-391.360970201502	-218.416617130871
-391.466585664499	-218.327835792783
-391.660203536195	-218.372248162326
-391.836211520880	-218.372257863536
-392.038619153854	-218.394466428325
-392.065018391862	-218.394466782342
-392.161813369658	-218.483260026479
-392.223411939175	-218.505459343026
-392.364231134653	-218.505474229216
-392.531449336417	-218.516588469067
-392.663469489916	-218.549901053677
-392.742685754831	-218.549912456663
-392.857103979814	-218.505529354043
-392.909901985828	-218.483331465560
-392.997926862065	-218.450050439202
-393.077148410066	-218.416767285819
-393.147536585704	-218.050490535149
-393.253056821024	-216.862839309997
-393.314568746084	-214.887141906924
-393.261647189055	-212.334266483987
-393.349501867960	-208.960043529202
-393.393281330172	-205.141812538507
-393.745027526260	-201.212580603318
-394.131852767773	-196.439751227726
-394.668285318215	-190.934384477052
-395.407122168127	-185.184842218272
-396.216357802942	-179.024629649462
-396.893689947620	-173.030944546287
-397.403802649937	-167.159337303096
-397.834613713796	-160.677227830923
-397.843194633999	-154.783441964746
-397.438006365087	-148.656503483588
-397.596032406647	-143.395319186141
-397.745342026937	-138.811221715069
-398.158662205861	-134.260427181158
-398.748000363531	-129.831730617676
-399.161326759026	-124.714874230734
-399.381058575036	-120.685749789808
-399.671310729539	-118.377051831335
-399.996826057668	-117.322592490699
-400.234337198935	-116.312529470520
-400.190206691270	-113.570965603238
-400.365955810209	-109.219967908114
-400.779229945061	-103.725719629831
-400.902107835568	-97.5655163088681
-401.209773112060	-90.9946323936620
-401.614166751542	-83.8021676365240
-402.194572400535	-76.9315827428330
-402.950938071743	-70.0609859720111
-403.760120497718	-62.9684024524701
-404.234862019120	-55.5983358837450
-404.824019970079	-48.7166418401646
-405.096470510902	-42.5231309954192
-404.418747487649	-36.4517672608865
-403.714661932974	-31.3238557965332
-403.133842298732	-27.8164587307368
-403.476917127997	-25.7186454970031
-404.462453181969	-24.9416427462887
-405.333616780983	-24.8972084186813
-405.949601818191	-25.0414758388779
-406.451192245726	-25.1191514735141
-407.348863871647	-24.8971313737067
-407.401627440297	-24.0091712651589
-407.630333174628	-23.1655984496774
-408.369478741947	-22.8325817905931
-408.510165241867	-22.6660779329996
-408.615725897232	-22.7326681186762
-408.782909312850	-22.8880526440027
-408.994102751889	-23.0212370410980
-409.222894087414	-23.2321167537273
-409.451698050367	-23.3985994016966
-409.654103722687	-23.4873870857019
-409.874098266085	-23.6205712233932
-410.094097959568	-23.7315567629644
-410.349298305598	-23.7981431052835
-410.578102904705	-23.8869296815029
-410.701318552178	-23.8869255760330
-410.754127693269	-23.8203272278378
-410.930134532814	-23.8647182686626
-411.132529233216	-23.9424058939027
-411.282119463938	-23.9756975883166
-411.396521937607	-23.9645936050778
-411.387734277130	-23.8757990228730
-411.282135682212	-23.7093115556366
-411.202927012281	-23.5650213452284
-411.202929086403	-23.4984247163851
-411.185317075781	-23.4318280025556
-411.194088591691	-23.4540249252056
-411.185265610556	-23.5317201638036
-411.255641689035	-23.6316110054314
-411.202829778918	-23.5983141141289
-411.202814050785	-23.5761142989172
-411.229191788543	-23.5983108442750
-411.369985437148	-23.7203987119945
-411.475558454102	-23.7203928289253
-411.651535884773	-23.6981854098615
-411.836313396342	-23.7425743556373
-412.021097932326	-23.8535604313878
-412.082703168284	-23.7203647543306
-412.082729355568	-23.4539793206690
-411.985948711083	-23.1099012375574
-411.994762001691	-22.9101113757086
-412.232377125532	-22.9988980759827
-412.364380949988	-23.0099922935650
-412.505181843664	-23.0543843640379
-412.619583046193	-23.0987775456338
-412.707580019886	-23.0876742731680
-412.804374098566	-23.0876699341592
-412.901172746083	-23.0987653149849
-412.971577059270	-23.1098621033295
-412.945174215858	-23.0321668006693
-413.050694834732	-22.4438865112685
-413.208914376976	-20.2128783425796
-413.657471516347	-16.4279297920793
-413.428430339143	-11.8438496036700
-412.222705999472	-6.14987073638192
-410.541832636560	-0.200627995373082
-408.297791938361	5.99277382119194
-406.088885338092	12.9520387422412
-404.971049322146	20.4774311180229
-404.891441618766	28.3247589998408
-405.577344216042	35.8946385289645
-406.527211123599	43.4756314775233
-407.318643483347	51.2453016426361
-408.233335392947	58.3046162309996
-409.420766657828	64.9199597212865
-410.344358994076	70.7694388197220
-410.784064004070	75.2758510494041
-411.250182275999	79.1384921646700
-411.760258319552	82.9900288626665
-411.812858626741	87.1634398841088
-410.457586180756	91.4144519951346
-407.245889172482	95.3323937165277
-402.626560938952	97.9738405537153
-396.740274375860	100.060252402327
-389.551831488284	101.458433683674
-381.553962210995	102.656797924642
-372.764237664147	104.343517832179
-363.428983683353	106.341004166831
-354.208126772006	108.116517429237
-345.242400946624	109.736648119219
-336.743026129105	110.824034713557
-328.727606409163	111.944760783142
-320.888118816658	113.076587667335
-313.356595216211	114.263937225882
-306.027426488257	115.528994055584
-298.874228927357	116.738565248982
-291.800231950807	117.781655570249
-284.831816397222	118.846953855030
-278.012971678292	120.112054172068
-271.387684190188	121.288364406753
-265.026367303482	122.420296446524
-258.911409911935	123.507843045356
-253.482724849640	124.295721472740
-249.180256553624	124.950449779830
-245.898404285847	125.494213047491
-243.549195823046	125.960312774032
-242.000652617993	126.304344963126
-240.997608535379	126.448598206488
-239.686628603930	126.703843524578
-237.522201093355	127.092259481802
-234.882651727016	127.580555079951
-232.190320813389	128.002256872678
-229.805926556824	128.312967107959
-227.852660675353	128.501597020673
-225.336295760139	128.834506846771
-222.107248283221	129.555878839976
-218.886993331786	130.654635896600
-215.561125140827	132.818936158755
-212.516779748338	136.537176595711
-210.325838972114	141.665066387920
-209.102701321626	148.013926929924
-208.706597811753	155.239670471853
-208.987958097925	162.987107261466
-209.814803435136	171.123036844517
-210.659270744696	179.036996312867
-211.266166426038	187.239531565857
-211.908273612623	195.408787993389
-212.471246402221	202.556918714089
-213.113475100851	208.051262564661
-213.034141396094	213.334598283408
-212.268508320323	218.617885037400
-210.147966957427	223.257382547494
-206.373403097859	226.420631926423
-201.375932698453	228.129846061890
-195.648196727959	229.450546207529
-189.234189534033	230.626932087533
-182.001946114150	231.869909565189
-174.171424157929	233.434780762853
-165.927380286622	234.822050161516
-157.498567640197	236.331412164866
-149.298525591514	238.007302215548
-141.195252590219	239.605479796900
-132.942416024360	241.192570911595
-124.557617129400	242.768586886446
-115.935253473016	244.422281159884
-107.154521355691	246.320172262758
-98.1186464833349	247.973883825947
-89.0915820858142	249.416733622814
-80.3812535387488	250.437789434306
-71.8468932189077	250.815065684395
-63.5412963759035	250.848278871029
-55.5964267894007	251.214478947560
-48.4346078734871	252.146782926176
-42.6101338670439	252.834918571510
-38.7652808478974	253.145701554505
-36.9792264930519	253.323284949320
-36.7592729932481	253.456508274859
-36.8912472470657	253.900500498872
-36.9968296863005	254.122517425119
-36.9880326412085	254.411121341718
-36.5657143416595	254.610915301707
-35.6067001748352	255.077103605238
-34.1285841600364	255.410073680663
-32.3425304453443	255.487765680309
-30.1957464614283	255.043763443390
-27.8642028776944	253.656318239307
-25.5502589859693	251.036832064182
-23.7290210638175	246.941099637824
-22.6292461394014	241.557830080902
-21.7846239563124	235.331010009927
-20.5352787858187	228.427113087326
-18.9603933974223	221.079222999139
-17.3327172786264	214.053248086294
-16.1977450471455	207.515657260083
-15.4938886018512	202.043623917977
-15.1419633902435	197.992332559537
-14.9308082904020	195.306266421163
-14.9132134519422	193.885524903817
-14.6932546856813	193.574733780843
-14.6932545741642	193.530333376063
-14.6668601218024	193.463743084134
-14.6404652437675	193.352748247313
-14.6404657823971	193.263957533650
-14.6668609777274	193.030864855261
-14.6756597527945	192.831075231739
-14.6668621931771	192.742287882711
-14.6404677586803	192.686797603798
-14.6492662454861	192.642400401806
-14.6668624771914	192.664593497858
-14.7108538034039	192.586889379102
-14.7372485240724	192.609084277357
-14.4557037992477	193.141907254711
-14.1741590344631	193.630332488865
-13.9278072626519	194.096553649916
-13.6902535317360	194.540572134835
-13.4790947101509	194.995688955811
-13.3207259483078	195.417505656990
-13.1535599272438	195.839339720336
-12.9336031235552	196.116869640637
-12.9512003178355	195.362093227391
-12.0537776751780	195.462169987640
-11.3851085599288	193.209046906330
-11.0331793584278	188.103262380994
-10.7340430322811	180.932974683836
-10.6196742136287	172.020054464224
-10.3821276022416	162.208062257735
-9.68706250264320	152.451570969178
-8.60486577799567	142.883789626421
-6.85398487301105	133.615693561617
-4.90953428852041	124.824878744294
-3.57217311957390	116.311544935627
-2.78031418132907	108.497482350696
-2.28760176244379	101.837773203585
-1.91806706051342	96.6432013845664
-1.68930727865370	93.1246529981756
-1.61012107099358	91.4708156428722
-1.51333776965580	90.9713293874852
-1.49574076133990	90.9047282743911
-1.43415137725969	90.8603260181024
-1.41655438636544	90.8048253798902
-1.38136044463417	90.7382248799849
-1.34616649429250	90.6161256461880
-1.27577866539473	90.5273261021017
-1.20539080715729	90.4385239772972
-1.13500298751739	90.3497244524100
-1.07341362233459	90.2498233171767
-1.03821969596416	90.1499236448545
-1.00302577870037	90.0722238930381
-0.941436442352931	90.0611209856977
-0.897444048614290	90.0167189394796
-0.853451649124612	89.9723158935415
-0.818257718298757	89.9390117161685
-0.783063782154557	89.9168059706001
-0.739071387835462	89.8502027839214
-0.747869812644208	89.7725003123188
-0.765466707286812	89.7058978149479
-0.747869724123095	89.5948962392643
-0.721474283722237	89.5060947261576
-0.677481906974187	89.4394915225299
-0.659884926590760	89.3617879364824
-0.651086428671245	89.2840864573046
-0.633489472031414	89.1841864084974
-0.615892521780658	89.1397850618206
-0.580698651578476	89.0842854303948
-0.563101713547106	89.0065868641639
-0.580698631482861	88.9066890012415
-0.589497094054561	88.8178921136694
-0.615892484367667	88.7179954890703
-0.624690947790192	88.5848004951757
-0.633489425734947	88.5737027182395
-0.659884829627202	88.5515051330878
-0.712675608683508	88.4627076153939
-0.791861787680649	88.3628114777220
-0.844652574693420	88.2518156132259
-0.879846477262362	87.7634387556224
-0.853451186158530	86.7311883405911
-0.659885012522082	85.6878377066830
-0.395931025089130	85.0995638584707
-0.316744838630683	84.8775775519646
-0.281550974496330	84.7887826723903
-0.0879846834356783	84.3115045135177
0.510311283251379	83.0128742257483
2.05884272813036	80.9816785646650
5.23509306303835	78.9504814452404
10.2238308811181	77.4409605775611
16.5235425967089	76.4642173047890
23.5975223244487	75.6650755468405
31.0322449826592	74.0556811209055
38.1854280371937	71.0477628385783
44.8371106876762	67.0075991574611
51.2248475412722	62.2681676235978
57.2606580790583	57.0292643100121
62.8301599470562	51.5905721154072
67.6517943766660	46.2295713739786
71.6023788256046	41.0572547700366
74.7874902778256	36.1957157296691
77.2159284407293	31.9446425032445
79.0900552114891	28.1153433463233
80.7002238264178	24.5635283203344
82.0728249845769	21.2004005355564
83.1198863708700	17.9371667599554
83.8150071829888	14.2632483454743
84.5453282167981	10.0676554141050
85.9619425633889	5.71667755417656
87.9856532562001	1.53219831531797
90.4580852872916	-1.89751120001387
93.5816067697646	-4.83883561801030
97.8489312501853	-6.51480563634784
102.952102980859	-6.83662754465120
108.468802660713	-6.02629557943912
114.011885286136	-4.26140508234728
119.493357840450	-1.63075273383060
125.018822648789	1.34398766617609
130.949013311439	4.49633015875698
137.310321253739	7.80407680286948
144.111562174693	10.8454492798911
151.343934982381	13.2652647686857
158.673108315722	15.2189118399359
165.852695416155	17.3057558777883
172.724320817784	19.4147978776007
179.226413288373	21.5016397225661
185.693320927688	23.1667063640331
192.265821414865	24.3101053537394
198.855926034268	24.7653414709797
205.243715824936	23.9108417340766
211.182785645527	22.8676438704162
216.611526127408	22.1907188028750
221.697098198705	22.4350447531076
226.677012423706	24.5551809203781
230.821014647552	27.8407402020628
233.565972866099	32.5580895131825
234.498465331874	37.8081687448627
233.548065385391	43.1802879074106
230.987560966230	47.8086970227740
226.913747885472	51.2605203849819
221.687375618184	53.1472882453484
215.563598516517	53.0028283775632
209.501472922869	50.6384806172167
203.808935126236	46.2318437322801
197.861257479189	40.9927449715930
190.936924296500	36.1643082677917
182.947935431551	32.2460099921719
174.263837357032	29.1712651547782
165.377361422963	26.6293012614974
156.754834192456	24.2871428721681
149.249713408385	22.2668988267377
143.337107357266	20.6573681530332
138.497929625925	19.1477564832216
134.125069550570	17.6603538237152
129.954574833637	16.1507578402428
125.282555341591	14.7410511351350
119.862656445844	13.6976192637226
114.284375010242	13.1647643381149
109.075634087622	12.9760023716445
104.236435285552	12.4653637091329
99.7315941549120	10.7670888134639
95.9482501959759	7.82568485076551
93.4319140797444	3.56346054204550
92.4817308150382	-1.89748813786367
92.8337465654350	-8.30187680650250
93.8368638255214	-15.4721208633487
94.9631657846792	-23.2639320180332
95.7551333676311	-31.4553283665501
95.8344084915820	-40.0352092040893
95.1482038790395	-48.6150963389843
93.8284963855402	-57.2060870770741
92.1304468139064	-65.7415833512752
89.8340863410106	-73.8442082832629
86.9306144592851	-81.6693533500470
83.1296699427375	-89.5277984679546
78.6160234743875	-96.9422688505998
73.7328191293481	-103.557578343856
68.7616148595733	-109.451419327540
63.7728079351763	-114.457313816459
58.5992150001093	-118.775035381619
53.6455751741786	-122.304682260938
49.0614736092565	-124.746585226851
45.3924291400180	-126.367122327128
42.6120505964327	-127.088610392119
40.5091658025752	-127.443803811970
38.1335205141304	-127.466016553368
34.8692039485657	-126.955454231190
31.0681644304479	-125.279454104582
27.6102690252064	-121.982928420914
25.1730189346649	-116.877193129749
23.9499847011534	-110.339625233881
23.0964927340961	-102.747605043088
21.6006987040564	-94.5007183483170
19.6297794879152	-85.8653499782155
17.7468517130037	-76.9414018102000
16.6206080926835	-67.6400647447135
15.8727076916214	-58.2499314566301
14.8960463870767	-48.9818947196560
14.0777609543994	-39.8581445643349
13.2858726519978	-30.6899944687756
12.4939853110527	-21.2887540465476
11.6669039816017	-11.5212300718632
10.4350910198093	-1.58721592789616
8.58738331476146	8.13590746268541
6.60770208651703	17.6259421574583
5.19992982579559	26.8273903371981
4.34646857373884	35.1408863632098
3.72177071151622	41.7117655388496
3.21145482886361	46.5067272633780
2.88590886658704	50.0363549766252
2.81551993078282	52.3783385147153
2.99148969585292	53.3328940060113
3.00908675515170	53.3328951198141
2.96509446229360	53.3106997159329
2.93869914743289	53.2330063395691
2.92990085370406	53.0887161834695
2.92990103036761	52.9444254662355
2.92990116286480	52.8667311457907
2.94749834513322	52.7779381194996
2.94749853923550	52.6558467337162
2.95629721306720	52.4893567692611
2.99149146019239	52.3117683180206
3.00908865117139	52.1896766425542
3.00908885547941	52.0342867128435
3.00908891082962	51.9121927931795
3.00908901084845	51.7900996482633
2.99149210502183	51.6680065715083
3.00029072294985	51.5348141007392
3.01788788331281	51.4349208168704
3.04428350666135	51.2795290617695
3.01788813752875	51.1241381672112
3.00908978532754	51.0464440789906
2.99149293907838	50.9576506732501
2.96509751972171	50.8466571631307
2.97389607825031	50.8577575362462
2.92990367282118	50.8355608884839
2.88591123530811	50.7245674469677
2.85951577716001	50.6246728947675
2.85071729651934	50.6024743288526
2.84191882084222	50.5358777389328
2.82432192300637	50.5025813134409
2.83312048640002	50.5025822694473
2.87711272891708	51.3572411684647
2.76273104675497	53.9101151537981
2.32280467990515	57.6617357879209
0.879849771186755	61.4799472692316
-2.09404144304833	65.6089505748524
-6.55487476672131	69.1829814808326
-12.5378433561167	71.1808852143887
-19.7701980907776	71.2252932761883
-27.9000006693090	69.8378755303108
-36.9448484015407	68.1285861389614
-46.7287722342266	66.5192091245864
-57.0142089810487	65.3427259504221
-67.5899992258197	64.4215497496571
-78.0426092213303	63.4670846234081
-88.2224782866803	61.8244661517358
-98.1295996361170	59.7156775634536
-108.036727297294	57.5403052331293
-118.084635157024	55.4537432905441
-128.290920032340	53.5780872011231
-138.558797117890	51.9133352917333
-148.817872491477	50.5038826670897
-159.164927845077	49.5495225933374
-169.617570740314	48.8282687508242
-179.982223770615	47.9738299728193
-190.241296073002	46.9196103906208
-200.324407973983	45.6878089806576
-210.381129079827	44.3672237022050
-220.358659055523	42.8024579669150
-230.010642111933	41.4596850217535
-239.345884505855	40.1724126526889
-248.531575929306	38.4744682002510
-257.506128093367	36.4435454462364
-266.480655174157	34.7900115517492
-275.543165008196	33.5915693810201
-284.420895194185	32.2377363534406
-293.087459022393	30.9061041961244
-301.542873994898	29.6410720030935
-309.734334198655	28.4759339171921
-317.679441565244	27.2996953502879
